"","term","estimate","std.error","statistic","p.value"
"91","VW_sentClasRel_OP_Prof_spread","-0.0411564845646467","0.0372244788521132","-1.10562957048115","0.270486703039581"
"92","","","","",""
"93","VW_ret_OP_Prof_L - VW_ret_HML_All","R2-multiple","0.00618153815252905","R2-adjusted","0.00019467994862854"
"94","(Intercept)","0.00664940782316148","0.00288289151438424","2.30650643285887","0.0223183331866933"
"95","VW_diffPosNegRel_OP_Prof_spread","-0.052351947300029","0.0515209721978034","-1.01612887076422","0.311046738203592"
"96","","","","",""
"97","VW_ret_OP_Prof_L","R2-multiple","0.846166831904258","R2-adjusted","0.845240126072356"
"98","(Intercept)","0.00630743723027676","0.0016434840331905","3.83784515267367","0.00017615727566853"
"99","VW_ret_HML_All","1.20364362402279","0.0398328030320088","30.2173970296684","2.25000730106755e-69"
"100","","","","",""
"101","VW_ret_OP_Prof_L","R2-multiple","0.848547563808904","R2-adjusted","0.846711776703557"
"102","(Intercept)","0.00273348638377459","0.00275681805861968","0.991536737518046","0.322875396003257"
"103","VW_ret_HML_All","1.21347981989163","0.0401106802414418","30.253284476534","3.1942203566566e-69"
"104","VW_diffPosNeg_OP_Prof_spread","-0.061386094125544","0.0381163156362194","-1.61049390794773","0.109201470098922"
"105","","","","",""
"106","VW_ret_OP_Prof_L","R2-multiple","0.856720026351396","R2-adjusted","0.853203953378424"
"107","(Intercept)","0.00669634647618391","0.00160460342807461","4.17320962863639","4.87419997203257e-05"
"108","VW_ret_HML_All","1.16901134584849","0.0432955251413946","27.0007429643302","4.73557009635207e-62"
"109","VW_ret_Ranks_momentum_spread","0.0276707769909046","0.0148285747159188","1.86604427741794","0.0638318754035635"
"110","VW_ret_HML_spread","0.180526605296525","0.0625306111262355","2.88701168987589","0.00441690526752779"
"111","VW_ret_Inv_spread","0.201775888399883","0.0934116892987439","2.16007107798441","0.0322281989817123"
"112","","","","",""
"113","VW_ret_OP_Prof_L","R2-multiple","0.859369781321914","R2-adjusted","0.855029342473825"
"114","(Intercept)","0.00288387763989967","0.00270268914677603","1.06704007870819","0.287541312397988"
"115","VW_ret_HML_All","1.18236900658907","0.043699518500456","27.0567971264199","5.60983276092912e-62"
"116","VW_ret_Ranks_momentum_spread","0.0311186303153673","0.0148676461264469","2.09304351547706","0.0379033733035342"
"117","VW_ret_HML_spread","0.18426461043439","0.0621774367498902","2.96352857348555","0.00350018436708437"
"118","VW_ret_Inv_spread","0.188301816666527","0.0931489031025201","2.02151405324957","0.0448727239960844"
"119","VW_diffPosNeg_OP_Prof_spread","-0.0655976808674347","0.0375463260030952","-1.74711317592105","0.0825127439039776"
"120","","","","",""
