"","term","estimate","std.error","statistic","p.value"
"91","VW_sentClas_Ranks_beme_spread","-0.0274444770325259","0.0124618348617518","-2.20228219495664","0.0290237831868836"
"92","","","","",""
"93","VW_ret_Ranks_beme_1 - VW_ret_HML_All","R2-multiple","0.0328883033015061","R2-adjusted","0.0270623292250092"
"94","(Intercept)","-0.00309024803216203","0.00167369757464886","-1.84635986749898","0.0666206424426053"
"95","VW_diffPosNeg_Ranks_beme_spread","-0.0508697138779752","0.021410304028286","-2.37594542379077","0.0186439844484345"
"96","","","","",""
"97","VW_ret_Ranks_beme_1","R2-multiple","0.862406292596695","R2-adjusted","0.861577414841253"
"98","(Intercept)","-2.1251743851477e-05","0.0012575134335553","-0.0168998145740623","0.986536835563808"
"99","VW_ret_HML_All","0.983102337649863","0.0304781086383132","32.2560152703843","2.12151476418248e-73"
"100","","","","",""
"101","VW_ret_Ranks_beme_1","R2-multiple","0.865005456711175","R2-adjusted","0.863369159216765"
"102","(Intercept)","-0.00239642288555421","0.00182664938211036","-1.31192275267713","0.191368525760666"
"103","VW_ret_HML_All","0.984605018597503","0.0302919459209707","32.5038550235848","1.25124828072833e-73"
"104","VW_diffPosNegRel_Ranks_beme_spread","-0.0571520777337752","0.0320650046539676","-1.78238170711456","0.0765259148110557"
"105","","","","",""
"106","VW_ret_Ranks_beme_1","R2-multiple","0.892290062793607","R2-adjusted","0.889646874150505"
"107","(Intercept)","-0.000173791317874856","0.00117091814055161","-0.148423115037729","0.882192315370628"
"108","VW_ret_HML_All","0.972757326524335","0.031157054163993","31.2210943115576","1.13130653712127e-70"
"109","VW_ret_Ranks_momentum_spread","0.0256825871565503","0.00977102597061118","2.62844323961446","0.00939760119209299"
"110","VW_ret_Inv_spread","0.372681283736241","0.0650382351187389","5.73018752824158","4.73110429761183e-08"
"111","VW_ret_OP_Prof_spread","-0.0601594369563754","0.0452897404070793","-1.32832373106232","0.185928006245309"
"112","","","","",""
"113","VW_ret_Ranks_beme_1","R2-multiple","0.893628782898642","R2-adjusted","0.890345720642427"
"114","(Intercept)","-0.00189975774513997","0.00168032151474524","-1.13059181142961","0.259897984273562"
"115","VW_ret_HML_All","0.972531264949111","0.031058644983773","31.3127396722305","1.30024033563809e-70"
"116","VW_ret_Ranks_momentum_spread","0.0241308085845138","0.00980048030407061","2.46220673230588","0.0148557637492738"
"117","VW_ret_Inv_spread","0.368541537147915","0.0648967637036686","5.67888930225779","6.13083927456781e-08"
"118","VW_ret_OP_Prof_spread","-0.0604805939748519","0.0451466670304276","-1.33964693194493","0.182236410171983"
"119","VW_diffPosNegRel_Ranks_beme_spread","-0.0413147153949942","0.0289343965665295","-1.4278754803128","0.155252625238059"
"120","","","","",""
