"","term","estimate","std.error","statistic","p.value"
"65","","","","",""
"66","VW_ret_Ranks_beme_10","R2-multiple","0.701067398183903","R2-adjusted","0.693731628814182"
"67","(Intercept)","-0.00208366494678001","0.00350848130996894","-0.593893700063192","0.553406520578814"
"68","VW_ret_HML_All","1.32180778129038","0.0933574589224168","14.1585664021645","3.45036694097103e-30"
"69","VW_ret_Ranks_momentum_spread","-0.112758300608462","0.0292774198382141","-3.85137424102124","0.000168496874769546"
"70","VW_ret_Inv_spread","-0.64617058791626","0.194877356874807","-3.31578074681798","0.00112655573595217"
"71","VW_ret_OP_Prof_spread","-0.496012891976385","0.135703942272794","-3.65511040924141","0.000346350270428256"
"72","","","","",""
"73","VW_ret_Ranks_beme_10","R2-multiple","0.712396123248001","R2-adjusted","0.703519460385285"
"74","(Intercept)","0.00630912912502658","0.0047910955256575","1.31684477824323","0.189750437916415"
"75","VW_ret_HML_All","1.33295748298741","0.091959556811882","14.4950403111901","4.6270592953295e-31"
"76","VW_ret_Ranks_momentum_spread","-0.102003747782828","0.0291187033487704","-3.50303193658982","0.000594713224963138"
"77","VW_ret_Inv_spread","-0.636980613309689","0.191772602860697","-3.32154126193087","0.00110638940889222"
"78","VW_ret_OP_Prof_spread","-0.477053797402768","0.133728674146879","-3.56732615832865","0.000474527682886308"
"79","VW_diffPosNeg_Ranks_beme_spread","0.146386364150217","0.057949536449039","2.52610069243522","0.012493258609573"
"80","","","","",""
"81","VW_ret_Ranks_beme_1 - VW_ret_HML_All","R2-multiple","0.0283877409177457","R2-adjusted","0.0225346550196597"
"82","(Intercept)","-0.00258367655655426","0.00158158489134841","-1.63359966998136","0.104238137956541"
"83","VW_sentClas_Ranks_beme_spread","-0.0274444770325259","0.0124618348617518","-2.20228219495664","0.0290237831868836"
"84","","","","",""
"85","VW_ret_Ranks_beme_1 - VW_ret_HML_All","R2-multiple","0.0328883033015061","R2-adjusted","0.0270623292250092"
"86","(Intercept)","-0.00309024803216203","0.00167369757464886","-1.84635986749898","0.0666206424426053"
"87","VW_diffPosNeg_Ranks_beme_spread","-0.0508697138779752","0.021410304028286","-2.37594542379077","0.0186439844484345"
"88","","","","",""
"89","VW_ret_Ranks_beme_1 - VW_ret_HML_All","R2-multiple","0.0152455779805234","R2-adjusted","0.0093133224261891"
"90","(Intercept)","-0.00209448661356642","0.00164982743863547","-1.26951859601675","0.206033057766849"
"91","VW_sentClasRel_Ranks_beme_spread","-0.0293055165059585","0.0182804700701014","-1.60310519333357","0.110812478529466"
"92","","","","",""
"93","VW_ret_Ranks_beme_1 - VW_ret_HML_All","R2-multiple","0.019170522989874","R2-adjusted","0.0132619116825839"
"94","(Intercept)","-0.002621648070828","0.00176811257817012","-1.48273820524553","0.140039974868516"
"95","VW_diffPosNegRel_Ranks_beme_spread","-0.0576056246245266","0.0319808954936734","-1.80125114495066","0.0734782769880781"
"96","","","","",""
"97","VW_ret_Ranks_beme_1","R2-multiple","0.862406292596695","R2-adjusted","0.861577414841253"
"98","(Intercept)","-2.1251743851477e-05","0.0012575134335553","-0.0168998145740623","0.986536835563808"
"99","VW_ret_HML_All","0.983102337649863","0.0304781086383132","32.2560152703843","2.12151476418248e-73"
"100","","","","",""
"101","VW_ret_Ranks_beme_1","R2-multiple","0.866907637497935","R2-adjusted","0.865294396740334"
"102","(Intercept)","-0.00286857511825653","0.00172964139137863","-1.65847968981021","0.0991204772345629"
"103","VW_ret_HML_All","0.98420632996049","0.0300697503715089","32.7307782007071","4.62744827669282e-74"
"104","VW_diffPosNeg_Ranks_beme_spread","-0.0506945367018179","0.021459747520191","-2.3623081610872","0.0193274153762339"
"105","","","","",""
"106","VW_ret_Ranks_beme_1","R2-multiple","0.892290062793607","R2-adjusted","0.889646874150505"
"107","(Intercept)","-0.000173791317874856","0.00117091814055161","-0.148423115037729","0.882192315370628"
"108","VW_ret_HML_All","0.972757326524335","0.031157054163993","31.2210943115576","1.13130653712127e-70"
"109","VW_ret_Ranks_momentum_spread","0.0256825871565503","0.00977102597061118","2.62844323961446","0.00939760119209299"
"110","VW_ret_Inv_spread","0.372681283736241","0.0650382351187389","5.73018752824158","4.73110429761183e-08"
"111","VW_ret_OP_Prof_spread","-0.0601594369563754","0.0452897404070793","-1.32832373106232","0.185928006245309"
"112","","","","",""
"113","VW_ret_Ranks_beme_1","R2-multiple","0.895605510362059","R2-adjusted","0.89238345821274"
"114","(Intercept)","-0.00269816272620859","0.00160487928549732","-1.68122471926135","0.0946461818061618"
"115","VW_ret_HML_All","0.969403736774055","0.0308038082397971","31.4702561848061","6.46444993748329e-71"
"116","VW_ret_Ranks_momentum_spread","0.022447849662675","0.00975392863171308","2.30141623034744","0.022642085415298"
"117","VW_ret_Inv_spread","0.369917137619744","0.0642383096327016","5.75851294554351","4.15214455386811e-08"
"118","VW_ret_OP_Prof_spread","-0.0658619236205373","0.0447952619324771","-1.4702877219429","0.143423397454408"
"119","VW_diffPosNeg_Ranks_beme_spread","-0.044029860505227","0.0194114290047414","-2.26824416144079","0.0246351059176846"
"120","","","","",""
