"","term","estimate","std.error","statistic","p.value"
"30","VW_ret_HML_spread","-0.20593135925071","0.074124325013488","-2.77818866091851","0.00610801189286465"
"31","VW_ret_Inv_spread","-0.246615492710783","0.110731021062002","-2.22715812015039","0.0273064450174604"
"32","","","","",""
"33","VW_ret_OP_Prof_spread","R2-multiple","0.221346585570634","R2-adjusted","0.197314072779604"
"34","(Intercept)","-0.00281732332188327","0.00324424083504891","-0.868407576726898","0.386455910890323"
"35","VW_ret_HML_All","-0.228510663351742","0.0515959726695832","-4.42884689499135","1.73632963692373e-05"
"36","VW_ret_Ranks_momentum_spread","-0.0358622884838621","0.0176044027893351","-2.03712042453311","0.0432655202570241"
"37","VW_ret_HML_spread","-0.208789964818964","0.0736336277080669","-2.83552462805102","0.00515866370752447"
"38","VW_ret_Inv_spread","-0.237649031741208","0.110084731265193","-2.15878286670577","0.0323388475589373"
"39","VW_diffPosNegRel_OP_Prof_spread","0.101241439684128","0.0561051154972791","1.80449570037937","0.0730110859350427"
"40","","","","",""
"41","VW_ret_OP_Prof_H - VW_ret_HML_All","R2-multiple","9.9760493039823e-05","R2-adjusted","-0.00592373492567688"
"42","(Intercept)","-0.00142634706680169","0.000635276743156444","-2.24523734288575","0.0260731108506352"
"43","VW_sentClasRel_OP_Prof_spread","0.00100502196478527","0.00780945186023362","0.128693022605456","0.897756343611454"
"44","","","","",""
"45","VW_ret_OP_Prof_H - VW_ret_HML_All","R2-multiple","7.15697583787207e-07","R2-adjusted","-0.00602337637652717"
"46","(Intercept)","-0.00148924210347704","0.000604498183451666","-2.46360062651225","0.0147747373392545"
"47","VW_diffPosNegRel_OP_Prof_spread","0.000117752388396461","0.0108031585468412","0.0108998111881725","0.991316469555937"
"48","","","","",""
"49","VW_ret_OP_Prof_H - VW_ret_HML_All","R2-multiple","0.000164146236607536","R2-adjusted","-0.00585896131618413"
"50","(Intercept)","-0.00158474642329935","0.00064823707164414","-2.44470193486454","0.0155426813926999"
"51","VW_sentClas_OP_Prof_spread","-0.00103391658250908","0.00626297019515427","-0.165084065593835","0.869078678090819"
"52","","","","",""
"53","VW_ret_OP_Prof_H - VW_ret_HML_All","R2-multiple","0.000272991593500469","R2-adjusted","-0.00574946026437018"
"54","(Intercept)","-0.00159622697472507","0.00059152094819314","-2.698513010572","0.00768513112725969"
"55","VW_diffPosNeg_OP_Prof_spread","-0.00181214341100482","0.00851147045577621","-0.21290603314907","0.831661490328491"
"56","","","","",""
"57","VW_ret_OP_Prof_H","R2-multiple","0.988200598271597","R2-adjusted","0.988129517538294"
"58","(Intercept)","-0.000816110420161116","0.000332229807517688","-2.45646357338863","0.0150606929762336"
"59","VW_ret_HML_All","0.949424819381102","0.00805218926193261","117.908905081204","5.7300381833279e-162"
"60","","","","",""
"61","VW_ret_OP_Prof_H","R2-multiple","0.988250859031618","R2-adjusted","0.988108445201699"
"62","(Intercept)","-0.000428101095148908","0.000569092257886455","-0.752252537644473","0.452970995866342"
"63","VW_ret_HML_All","0.948531505119645","0.00812917166911262","116.682430108305","1.77842956248035e-160"
"64","VW_diffPosNegRel_OP_Prof_spread","0.0082364040716112","0.00980356886875774","0.840143439789481","0.402043701687976"
"65","","","","",""
"66","VW_ret_OP_Prof_H","R2-multiple","0.988792423569545","R2-adjusted","0.988517391019105"
"67","(Intercept)","-0.000880355874954517","0.000327566083016701","-2.68756724398","0.00794429455713886"
"68","VW_ret_HML_All","0.954944252508285","0.00883841161908466","108.044781535891","1.32807419946079e-153"
"69","VW_ret_Ranks_momentum_spread","-0.00409638089414482","0.00302712685977643","-1.35322405828983","0.177857827895414"
"70","VW_ret_HML_spread","-0.0254047539541852","0.0127650901131623","-1.9901742744448","0.0482437343485924"
"71","VW_ret_Inv_spread","-0.0448396043108996","0.0190691984300932","-2.35141526662903","0.0198978196780272"
"72","","","","",""
"73","VW_ret_OP_Prof_H","R2-multiple","0.988848189187702","R2-adjusted","0.988503997495965"
"74","(Intercept)","-0.00046848235869279","0.000562878216517265","-0.83229790200705","0.406466059010503"
"75","VW_ret_HML_All","0.953694315503592","0.0089519399305911","106.534932416668","6.57652909940353e-152"
"76","VW_ret_Ranks_momentum_spread","-0.00445077079016198","0.00305437707887155","-1.45717790411337","0.147002925212657"
"77","VW_ret_HML_spread","-0.025652135791136","0.0127754895975188","-2.00791802109236","0.0463140472433693"
"78","VW_ret_Inv_spread","-0.0440636527035026","0.0190997833856562","-2.30702368784947","0.0223195348830781"
"79","VW_diffPosNegRel_OP_Prof_spread","0.00876136729136006","0.00973427959090698","0.900052973570253","0.369428049831318"
"80","","","","",""
"81","VW_ret_OP_Prof_L - VW_ret_HML_All","R2-multiple","0.00731012486783339","R2-adjusted","0.00133006537908531"
"82","(Intercept)","0.00624373330921828","0.00302810569987417","2.06192713466961","0.0407732983656814"
"83","VW_sentClasRel_OP_Prof_spread","-0.0411564845646467","0.0372244788521132","-1.10562957048115","0.270486703039581"
"84","","","","",""
"85","VW_ret_OP_Prof_L - VW_ret_HML_All","R2-multiple","0.00618153815252905","R2-adjusted","0.00019467994862854"
"86","(Intercept)","0.00664940782316148","0.00288289151438424","2.30650643285887","0.0223183331866933"
"87","VW_diffPosNegRel_OP_Prof_spread","-0.052351947300029","0.0515209721978034","-1.01612887076422","0.311046738203592"
"88","","","","",""
"89","VW_ret_OP_Prof_L - VW_ret_HML_All","R2-multiple","0.0033275689869105","R2-adjusted","-0.00267648180232505"
"90","(Intercept)","0.00709819722598343","0.00309617391711161","2.29257057775529","0.0231279621525463"
"91","VW_sentClas_OP_Prof_spread","-0.0222696393575715","0.0299138167348275","-0.744459978309749","0.457650829575644"
"92","","","","",""
"93","VW_ret_OP_Prof_L - VW_ret_HML_All","R2-multiple","0.00337829591357036","R2-adjusted","-0.00262544929176967"
"94","(Intercept)","0.00732952330865518","0.00282536266154996","2.59418849424246","0.0103293199489676"
"95","VW_diffPosNeg_OP_Prof_spread","-0.0304962462361306","0.0406545041119723","-0.750132043232814","0.454237053637156"
"96","","","","",""
"97","VW_ret_OP_Prof_L","R2-multiple","0.846166831904258","R2-adjusted","0.845240126072356"
"98","(Intercept)","0.00630743723027676","0.0016434840331905","3.83784515267367","0.00017615727566853"
"99","VW_ret_HML_All","1.20364362402279","0.0398328030320088","30.2173970296684","2.25000730106755e-69"
"100","","","","",""
"101","VW_ret_OP_Prof_L","R2-multiple","0.849082461906253","R2-adjusted","0.847253158414208"
"102","(Intercept)","0.00225864268778234","0.00279435367147073","0.808288052740858","0.420088617855445"
"103","VW_ret_HML_All","1.21296516779344","0.0399158139735806","30.3880854990524","1.71383721742712e-69"
"104","VW_diffPosNegRel_OP_Prof_spread","-0.0859451196279083","0.0481374298846904","-1.78541147364501","0.0760314927354439"
"105","","","","",""
"106","VW_ret_OP_Prof_L","R2-multiple","0.856720026351396","R2-adjusted","0.853203953378424"
"107","(Intercept)","0.00669634647618391","0.00160460342807461","4.17320962863639","4.87419997203257e-05"
"108","VW_ret_HML_All","1.16901134584849","0.0432955251413946","27.0007429643302","4.73557009635207e-62"
"109","VW_ret_Ranks_momentum_spread","0.0276707769909046","0.0148285747159188","1.86604427741794","0.0638318754035635"
"110","VW_ret_HML_spread","0.180526605296525","0.0625306111262355","2.88701168987589","0.00441690526752779"
"111","VW_ret_Inv_spread","0.201775888399883","0.0934116892987439","2.16007107798441","0.0322281989817123"
"112","","","","",""
"113","VW_ret_OP_Prof_L","R2-multiple","0.86003023429084","R2-adjusted","0.855710179793644"
"114","(Intercept)","0.00234884096319049","0.00273206331174061","0.859731527119709","0.3912075110093"
"115","VW_ret_HML_All","1.18220497885533","0.0434503697879799","27.2081684143084","2.67179347883123e-62"
"116","VW_ret_Ranks_momentum_spread","0.0314115176937001","0.0148251456754509","2.11879993501277","0.0356322062928482"
"117","VW_ret_HML_spread","0.183137829027828","0.0620088775772234","2.95341306250473","0.0036108003778042"
"118","VW_ret_Inv_spread","0.193585379037705","0.0927053417931366","2.08817933565979","0.0383459628159302"
"119","VW_diffPosNegRel_OP_Prof_spread","-0.0924800723927676","0.0472476414189439","-1.95734791442283","0.052025037237315"
"120","","","","",""
