"","term","estimate","std.error","statistic","p.value"
"70","VW_ret_HML_spread","-0.0254047539541852","0.0127650901131623","-1.9901742744448","0.0482437343485924"
"71","VW_ret_Inv_spread","-0.0448396043108996","0.0190691984300932","-2.35141526662903","0.0198978196780272"
"72","","","","",""
"73","VW_ret_OP_Prof_H","R2-multiple","0.988856154978958","R2-adjusted","0.988512209144975"
"74","(Intercept)","-0.000408022887406366","0.000590043743880214","-0.691512945672719","0.490233059703789"
"75","VW_ret_HML_All","0.953577716020386","0.00895368049342715","106.501199894323","6.91776033141054e-152"
"76","VW_ret_Ranks_momentum_spread","-0.00441728620858204","0.00304610983289209","-1.4501401626704","0.148952759691583"
"77","VW_ret_HML_spread","-0.025350762008998","0.012768093321487","-1.98547750010067","0.0487789969179464"
"78","VW_ret_Inv_spread","-0.0438857728901261","0.0190992257923977","-2.29777758361255","0.022853567332609"
"79","VW_sentClasRel_OP_Prof_spread","0.00675971676442125","0.00702282363790985","0.962535457665728","0.337215231403587"
"80","","","","",""
"81","VW_ret_OP_Prof_L - VW_ret_HML_All","R2-multiple","0.00618153815252905","R2-adjusted","0.00019467994862854"
"82","(Intercept)","0.00664940782316148","0.00288289151438424","2.30650643285887","0.0223183331866933"
"83","VW_diffPosNegRel_OP_Prof_spread","-0.052351947300029","0.0515209721978034","-1.01612887076422","0.311046738203592"
"84","","","","",""
"85","VW_ret_OP_Prof_L - VW_ret_HML_All","R2-multiple","0.00731012486783339","R2-adjusted","0.00133006537908531"
"86","(Intercept)","0.00624373330921828","0.00302810569987417","2.06192713466961","0.0407732983656814"
"87","VW_sentClasRel_OP_Prof_spread","-0.0411564845646467","0.0372244788521132","-1.10562957048115","0.270486703039581"
"88","","","","",""
"89","VW_ret_OP_Prof_L - VW_ret_HML_All","R2-multiple","0.00618153815252905","R2-adjusted","0.00019467994862854"
"90","(Intercept)","0.00664940782316148","0.00288289151438424","2.30650643285887","0.0223183331866933"
"91","VW_diffPosNegRel_OP_Prof_spread","-0.052351947300029","0.0515209721978034","-1.01612887076422","0.311046738203592"
"92","","","","",""
"93","VW_ret_OP_Prof_L - VW_ret_HML_All","R2-multiple","0.0033275689869105","R2-adjusted","-0.00267648180232505"
"94","(Intercept)","0.00709819722598343","0.00309617391711161","2.29257057775529","0.0231279621525463"
"95","VW_sentClas_OP_Prof_spread","-0.0222696393575715","0.0299138167348275","-0.744459978309749","0.457650829575644"
"96","","","","",""
"97","VW_ret_OP_Prof_L","R2-multiple","0.846166831904258","R2-adjusted","0.845240126072356"
"98","(Intercept)","0.00630743723027676","0.0016434840331905","3.83784515267367","0.00017615727566853"
"99","VW_ret_HML_All","1.20364362402279","0.0398328030320088","30.2173970296684","2.25000730106755e-69"
"100","","","","",""
"101","VW_ret_OP_Prof_L","R2-multiple","0.849385741363289","R2-adjusted","0.847560113985874"
"102","(Intercept)","0.00174321152503679","0.00292713196366289","0.595535680207396","0.552301422391394"
"103","VW_ret_HML_All","1.21335096493442","0.0398696523574291","30.4329456915451","1.39370548107289e-69"
"104","VW_sentClasRel_OP_Prof_spread","-0.0652732109285245","0.0347593517696029","-1.87786042044679","0.0621647936857118"
"105","","","","",""
"106","VW_ret_OP_Prof_L","R2-multiple","0.856720026351396","R2-adjusted","0.853203953378424"
"107","(Intercept)","0.00669634647618391","0.00160460342807461","4.17320962863639","4.87419997203257e-05"
"108","VW_ret_HML_All","1.16901134584849","0.0432955251413946","27.0007429643302","4.73557009635207e-62"
"109","VW_ret_Ranks_momentum_spread","0.0276707769909046","0.0148285747159188","1.86604427741794","0.0638318754035635"
"110","VW_ret_HML_spread","0.180526605296525","0.0625306111262355","2.88701168987589","0.00441690526752779"
"111","VW_ret_Inv_spread","0.201775888399883","0.0934116892987439","2.16007107798441","0.0322281989817123"
"112","","","","",""
"113","VW_ret_OP_Prof_L","R2-multiple","0.860033707235076","R2-adjusted","0.855713759927516"
"114","(Intercept)","0.00203019585391438","0.00286490552091274","0.708643213221066","0.479564392968066"
"115","VW_ret_HML_All","1.18251128180778","0.0434738084153227","27.2005449927639","2.7733163470243e-62"
"116","VW_ret_Ranks_momentum_spread","0.030840982274308","0.0147901184752342","2.08524240870353","0.0386153335481623"
"117","VW_ret_HML_spread","0.179993221951989","0.0619943545332855","2.90338085309605","0.00420659953830635"
"118","VW_ret_Inv_spread","0.192353042240681","0.0927346116034872","2.07423138906474","0.0396397446154197"
"119","VW_sentClasRel_OP_Prof_spread","-0.0667788560574649","0.0340987027170802","-1.95839872887642","0.0519005773456804"
"120","","","","",""
